,business_id,date,review_id,stars,type,user_id,cool,useful,funny,first_word,second_word,third_word,fourth_word,fifth_word,sixth_word,seventh_word,eighth_word,ninth_word,tenth_word,elevnth_word,twelfth_word,thirteenth_word,fourteenth_word,fifteenth_word,sixteenth_word,seventeenth_word,eighteenth_word,nineteenth_word,twentieth_word
8416,OllL0G9Kh_k1lx-2vrFDXQ,2011-05-12,HcZ-HvaZyD7uDUI9IFtRDQ,3,review,4ywb0jhJePq3eNvDgIAGGw,0,1,2,They,are,known,for,their,CARNE,ASASDA,and,it,,does,rock,but,dang,this,place,was,nickle,and,diming
8417,oT6K-uJgGLq3FbcQQn3ivQ,2011-09-14,gcV68SxJlp5X_ITBv_z_FQ,4,review,4CZW7wofHjv55ml185QPOQ,0,0,1,So,this,place,was,under,another,name,from,another,"fame,",but,the,owner,is,the,same.,"(ha,",crack,myself,up).
8418,EKzMHI1tip8rC1-ZAy64yg,2008-06-03,Vg9irIjRKJIXnNayILhYCA,3,review,kDJ9PRlYugp5RIa9ontPZg,1,1,3,It,is,with,great,regret,that,I,give,House,of,Tricks,three,"stars.

I've",been,here,twice.,,The,first,"time,"
8419,RQbD1athZFAke0zBTEqgwg,2010-02-01,MYcczOB_c_G3X4QEM2yD5w,3,review,bDVQPjGPM6yVLD2cntJkrQ,0,1,0,My,"boyfriend,","myself,",and,his,3,year,old,foster,sister,met,up,with,his,"mom,","dad,",and,2,year,old
8420,OE5nAmaSVaopeRS1Cs9Kuw,2012-05-10,VTHAgGIL57QnfIbGG9gXHw,5,review,yJ22u_1l01H4NM3wCowIKw,0,1,0,"Amazing.

Fogo",de,chao,is,nothing,short,of,out,of,this,world.,It,is,"expensive,",but,as,soon,as,you,"start,"
8421,XK5FFbrKWMjRqc6ZbSTknw,2012-09-24,zvuI-Q74i25kga0RkHiUYw,4,review,oe_QopcqJ8RJMrW-DJLodA,0,0,1,I,went,here,for,dinner,since,my,friend,said,the,the,location,in,Cave,Creek,was,one,of,her,favorite
8422,0K634ehk41ZRc4kj3NTAEQ,2011-01-18,SWdRuN3xy_pc6Sj5MnHwOQ,5,review,nmztWUc9gAO76-1vn8M09w,0,0,0,Man,the,chompie,sliders,is,the,bomb.,,Wish,there,were,some,in,LA.,,Man,taste,so,good,and
8423,h6jfMpTZpNduLG0wE2tbaw,2010-08-28,tiBdD_8-eiPBQlHLoF_MFA,5,review,-cgz6qu0nnJZ_pWX-NlScg,0,0,0,The,sushi,was,fresh,and,excellent!,The,service,was,almost,too,fast.,I,did,not,find,the,prices,to,be
8424,5VMajxduxfLPSyQkVFKESg,2012-01-01,OQCvM5dw3phiR0OLQt-_YQ,5,review,MI_ZFuJ55bRnaarjYzkKRg,0,0,0,Great,place,to,take,the,kids,to,play,and,have,some,bbq.,Nice,outdoor,area,and,good,solid,bbq.,n/a
8425,vZBYSQtTbY9MaYu5qNuU8Q,2006-10-07,63r0aX7XtwQOD36XfsImPQ,4,review,4_YfcfHkCem1onJFkItxjA,2,2,2,I,love,to,hike,Piestewa,(formerly,known,as,Squaw),"Peak,",obviously,not,for,the,solitude,-,since,it's,so,crowded.
8426,n-Q7d10K0h6PyNewmiHLyg,2012-04-01,PerNQjbCord5HrsoatjNZQ,3,review,W-VlJfTsCTBjknjIoTgUqw,0,0,0,There,is,a,certain,sense,of,nostalgia,that,exudes,from,Phoenix,Muni,that,you,don't,really,get,at,the,newer
8427,3g2ofV7mhEoPyfF7vFMObA,2011-03-27,IiJnNTKdGIOs5LWYF6IzMw,4,review,2PGSd993Aw8cQHym6qO2DQ,0,0,0,Who,doesn't,love,$3,well,drinks?,"Relaxed,","social,",no,frickin',paid,seating!!,Except,that,I,was,propositioned,to,"""","Swing"""
8428,_4_84uCAFDI2VHHEQz5f2g,2012-10-27,gxZXZmZjVh0Aupz_zu53qg,5,review,JQsyLbRcUGM1Z4zYrI3nOQ,0,0,0,If,I,won,the,lottery,and,just,wanted,to,spend,a,few,hours,a,week,"working,",it,would,have,to
8429,s3D7EEo1Or4SsxRRjURJwg,2012-11-13,rW8ZcTh1iocEiJ03Bh6rCQ,1,review,iIQbATX70Jsbosv4OE2tHQ,0,1,0,Worse,pizza,I,have,had,in,a,while.,We,ordered,3,slices,and,they,tasted,like,they,had,been,sitting
8430,yDnRf8m_YI4AXHVGH6-fuQ,2011-03-19,aCI-cfEPw4xYKhaHIIkiCw,4,review,TTP7l5g4QUVCpQZ9NTAWqw,1,1,1,Be,sure,to,save,up,for,the,$3000,coffee,machine,they,demo'd,for,me!,Nuts!,I,could,never,imagine,paying
8431,iAyDiyR-Pv3Q7zt7qqixrQ,2011-10-06,zfWIfKDDhn1cdzJpJtw9PQ,5,review,3BCH4AfHZshEaegNmPpN2g,0,0,0,Love,the,convenience,store.,I,stop,every,morning,for,a,soda,on,my,way,to,work.,,They,are,"friendly,"
8432,Jj7bcQ6NDfKoz4TXwvYfMg,2009-10-24,yfud50sGM2bhpsWRyxSkRQ,4,review,C6IOtaaYdLIT5fWd7ZYIuA,4,6,4,Pros...,"Quick,","good,",cooked,"right,",self,serve,"condiments,",friendly,staff.,Good,choice,of,size,and,type,of,meat.,fresh,"buns,"
8433,-sAoGZTnFtDZUY9JYWHqlg,2012-08-21,aOSiBNsA9pa9ozCUpsjESQ,5,review,khPlizt3ava1xkbtAxHQnw,1,3,0,I,threw,my,friends,bachelorette,party,here,this,Sat,and,had,an,amazing,time!,Though,this,place,is,very,fancy
8434,HwnC7hT0uIWuBq4CRtk_fw,2008-05-13,SJroKRys5G5DV1uQz-W5LA,5,review,tBkuKR6UDj-XkgtXoTANZg,5,7,9,a,weekend,of,debauchery,was,spent,here,when,i,was,18.,,somehow,we,broke,two,lamps,that,were,hanging
8435,7SO_rX1F6rQEl-5s3wZxgQ,2010-03-08,o1jc-nqCqeZ6Iq3AIve69g,4,review,OksbhhgC71Ary3zNHMypeQ,2,2,0,I,feel,like,an,East,Coast,gangster,when,I,roll,up,to,LGO,for,breakfast.,I'll,take,the,Jersey,Girl...
8436,wNUea3IXZWD63bbOQaOH-g,2011-09-17,oCgR-2vAKsjIsxx8yzfDEQ,4,review,LP0bl3GKToABt3lnpSvA2w,1,1,1,Sushi,and,birthdays,go,hand-in-hand.,I,returned,to,Phoenix,just,in,time,to,hang,out,with,my,friends,for,my
8437,ZdQbDVZWDsO-d7q2qW8E3A,2011-12-16,5KTv4675TzICY5Y5cQoZgw,1,review,7A--K2Yb_i8fhqZEUn3b-A,0,2,2,I,just,finished,my,G,&,S,meal,that,I,ordered,to-go;,"actually,",I,just,finished,throwing,it,out.,It
8438,ncxBZxetREZ_jCma0c7mHA,2010-08-14,5VS5HUxIIECRzd1E1wu8BQ,3,review,SCkg1fUjBVOze8wWlTGCog,0,2,2,A,hand-job,with,gardening,"gloves.....

I",went,looking,for,Scottsdale,Auto,Salon,to,get,a,hand,wash,tint,quote,on,my
8439,rQ4z0EStSZE4acgkne6Hmg,2011-08-14,RgKTVm_tNDD1uR5iIbFpig,3,review,3gIfcQq5KxAegwCPXc83cQ,0,0,0,I,went,here,last,night,with,the,BF,and,another,"couple,",and,we,all,had,really,high,expectations,for,this
8440,xfk9eY8gmwn8qsbyd-W6lQ,2012-08-27,INDZ9AiW3vhZ3jSP5oHEFQ,3,review,_qT3bYTRwfaoJ9fForuFpg,0,0,0,I've,only,been,the,their,location,on,Central,Ave.,,When,I,went,to,order,my,usual,I,was,informed
8441,QNo69O4cy6a3HGb6RrGWzA,2012-04-09,7ZRJsKkEFViHU75xr-Lr7Q,1,review,ZVBvgWyq0ZP-Td2SXMeDAA,0,2,0,NOTE:,This,review,concerns,the,Roberto's,on,Union,Hills,and,7th,Ave.,NOT,the,Roberto's,in,"Anthem!


I",am,only,giving
8442,oWb5JjxoPaFSmpGwJ3-Ntg,2010-05-05,zm7KvZN_6qEWk9zWd_XvPQ,1,review,eqdQie8Y8wg6NONUHlVwzw,0,3,0,After,stepping,off,the,plane,"hungry,",I,looked,around,the,terminal,for,food,as,I,walked,to,the,next,gate.
8443,Uty42E_VZV_iGMYiY_WB5w,2011-10-25,1vy4zZEyu6rUM7fza5urgQ,1,review,pUhzaeZmNU6KvcdvyDy2dw,0,0,0,I,used,to,love,Quiznos....,I,would,go,out,of,my,way,to,get,a,turkey,bacon,guacamole,sandwich,any
8444,i213sY5rhkfCO8cD-FPr1A,2010-05-31,EduYXl9qzGIHzn_ucCTXlA,4,review,s339yiWq3AnDbY-dRyqDVQ,0,0,0,I,have,been,to,the,particular,location,many,times.,,Except,for,the,"wait,",we,have,always,had,a,good
8445,qjmCVYkwP-HDa35jwYucbQ,2009-04-16,QInmZS5p7jF85RwLTsWYYw,5,review,63HOmdiJzMOw9figAu14QQ,1,2,1,If,you're,willing,to,run,out,for,lunch,a,little,"early,",enjoy,the,lively,patio,atmosphere,will,dining,on,yummy
8446,3OauvrqUU8nDLWcW6q9hGQ,2010-01-15,ZMHfSBf4lLJCsGxQY8RYlQ,4,review,yJihBbisa05Yz6FUQtzE1w,0,0,0,We,went,over,for,dinner-,had,the,spring,"rolls,",chicken,"curry,",and,lemongrass,chicken.,The,spring,rolls,and,lemongrass,chicken
8447,w19cemjVR8u02PgjFpJ7Mw,2011-01-07,iWKdWQzxDRzonRWlwGz-Og,4,review,DfJ8B8T1fgNA6_ZT-aeUlQ,1,2,0,This,place,ROCKS!,It's,a,little,"loud,",but,it's,worth,the,visit.,"
Granted,",I,cannot,pronounce,half,of,the,things
8448,fd0iSXEhwz-foQdS8SCKYA,2012-10-26,9llQ6Fjv4w52xE3JakKdbg,1,review,kxyuyoZFh3c5Ll66f0cxZw,0,2,1,MY,EXPECTATIONS,WERE,EXCEEDED!,,I've,been,searching,for,so,long,to,have,a,dinner,experience,that,MET,all,of
8449,68euKezXqyvsE49cIGdL2A,2012-01-08,U5tVpgn_J3nRCEwyOshhRA,4,review,U5TnaAf__Bn1wbe44T4c_g,0,1,0,Clean,establishment.,Rows,of,freezers,in,the,back.,Hidden,from,the,street.,Greeted,by,name,what,must,be,one,of
8450,G_2CWsU7GYwhNqptrLXUBg,2011-01-28,N23aEDYVXR7WDnqJXtXZgw,4,review,qRo9gHN5OiV1-peDuhCh-g,0,1,0,This,place,has,the,most,AMAZING,selection,of,cheeses.,EVER.,Boyfriend,got,me,a,tasting,selection,of,about,five,different
8451,K8pM6qQdYu5h6buRE1-_sw,2009-02-12,WKBfPAhdN7GM7sC-FbJOVA,5,review,SBbftLzfYYKItOMFwOTIJg,3,4,3,A,philosophical,elder,of,my,profession,commonly,says,"""Everyone",needs,three,vices.,,Sex,and,chocolate,don't,"count.""",,"

If"
8452,xOlzK02DWzETeZ8HbiEB0A,2012-05-20,vaHO1MNj18aarJYiVMBbTw,5,review,18buMk5M3IMnfwazFPka8A,1,0,0,Yum!,,The,toasted,barley,app,is,delicious.,My,boyfriend,and,I,shared,the,eggplant,sandwich,and,the,monk,burger.
8453,JHUcIssf3crggsVxfQ8q8w,2010-06-29,xA0NcSxyTFOs4WvuYdIZBQ,4,review,a5q6s4Lm5LpXb7662LDccA,0,1,1,"""They",outta,chicken,or,day,just,dont,had,"none.""",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
8454,BRaQrgYVR17bd_zr-wNSlQ,2012-12-10,OFatB40F-vEhDbIQaVRhow,5,review,0Jlviq1YD76N-WK_GUeDMw,1,1,1,I,am,giving,this,location,5,stars,cause,its,been,my,stomping,grounds,for,atleast,12,years,"now,",its,always
8455,L9UYbtAUOcfTgZFimehlXw,2009-04-11,OhvAagILH8MRpZOjDeYEOw,3,review,Rg4gzsz3w00vRlIOXcGUIA,1,2,1,Went,back,to,Liberty,Market,the,other,day,and,bought,the,Molinari,pizza.,A,friend,had,complained,that,the,outer
8456,NSkmg9I32-BccQsfXKHdAw,2010-07-26,XoBx5_7__zK_dWg08TbmVQ,1,review,OQPPH3MMG7paqfw1THYGsQ,0,1,0,The,location,has,closed,(AGAIN).,,Not,good,if,you,have,prepaid,washes,or,other,credits,as,the,business,has
8457,OypZxwm-jS9QfUwgBmzeyw,2009-08-23,Ivz8DaqoQbXoom7cUxHTHA,2,review,xU7n0NjHdui0VQShuxEXJw,0,0,0,Just,OK,for,lots,of,money.,Service,was,very,"good,",food,was,nothing,special.,Butter,was,rock,"solid,",not,spreadable.
8458,Lx4ZFP6dIMzi7Ib-ljV-ww,2008-05-01,cT4vUqsgqLdGm695YUjYLQ,5,review,T7J9ae0wTskrI_Bgwp-4cA,0,2,0,I,think,this,is,the,best,fast,mexican,food,in,Chandler,or,the,surrounding,area.,,The,food,quality,is
8459,CV4DDFG6tII-ehzaWPXK4g,2009-11-23,RZR-7H08xrPVTusHSawFvw,4,review,tfYiqaLU5swUfMO9JJp9Dg,1,1,1,"Breakfast,",Lunch,or,"Dinner,",love,Wildflower.,For,breakfast,the,stuffed,french,toast,is,"awesome,",lunch,any,of,their,sandwiches,are
8460,3OauvrqUU8nDLWcW6q9hGQ,2009-12-04,YuatdmTpwSjym3GwUtSaPA,3,review,wC1CPV5bf--bDLtlhNSPLg,1,1,1,I,can,only,give,this,place,an,OK,because,that's,just,what,I,have,had,from,them,so,far-,food
8461,MLVKDbuI2xaOJQ4-NZj2MQ,2012-09-13,SpsG9nQNrk1jO446zqdK-g,5,review,sul0rJDvTT9QTMGiuA52WA,0,0,0,Best,pasta,I,have,ever,had.,Don't,go,there,if,you're,looking,for,a,two-pound,chicken,parm,or,endless,breadticks.
8462,sI-2c9HZ0RjZX1OU-5DW0A,2011-07-21,R4OYHqwjWHQEg8VSHAeWuA,5,review,kSvFC3l_v1T6Q6S89IjqDw,0,0,0,This,is,my,new,addiction!,Took,some,friends,and,family,here,to,celebrate,my,mom's,"birthday,",it,was,her,first
8463,rrd7NeAgARDNzPsxxsBJiQ,2012-07-29,aHH5Bmfi0pWUhD7V5lMGbA,5,review,fLjjtm4beQfqPxLfeuqboA,0,0,0,This,is,the,only,work,of,his,that,I,have,seen,in,person.,After,living,in,the,valley,since,"2002,"
8464,HiTpXu1BNE2DlvjyqpObjw,2012-03-10,IK9QPImSRZNqng0MonmvLw,3,review,oVWlHAwQBOqP0TuK6cifIg,1,1,0,Pleasant,and,beautiful.,Feed,the,koi,fish,cheerios.,Bathrooms,are,out,of,a,catalog...I,want,that!,Walk,at,a,snail's
8465,R6aazv8FB-6BeanY3ag8kw,2010-11-13,Y40PS2JdUlbAIbsQ9NVeYw,4,review,qaAmAU9T_t84UDGiBI98sw,1,2,1,If,you,can,avoid,the,vintage,smell,you're,golden.,"
I",walked,in,-,smelled,grandma's,place,with,a,hint,of
8466,z1Np8_oQECKWGCwJJ8864w,2011-01-29,n5rmItEqGu5eGwm5yfgOHw,3,review,JgDkCER12uiv4lbpmkZ9VA,0,1,0,Typical,chain,"""southwestern/Tex","Mex""",food,in,a,corporatey,atmosphere.,They,have,some,tasty,dishes,and,a,killer,sunday,"brunch,",but
8467,5Wej_VIpvaXhRTXrdpPQ6w,2008-07-17,-Ix31W3vK3y9aRMFt60R3w,2,review,LjqRoxm1-OwhkGxo3aYmTQ,1,1,1,My,name,is,Christi,and,I'm,a,carb,addict.,Bread,with,my,pasta.,My,lover's,pizza,crust,"(classy,",oui?).,Hashbrowns
8468,V1nEpIRmEa1768oj_tuxeQ,2009-04-16,e7Qz1hkaMUKgIZwRlj0gtg,4,review,TBP7qPt0cPjtSh_k7OTMQw,2,2,1,"pros

good","pizza
fancy",",",expensive,but,not,outrageously,"expensive
clean","interior
outside",setting,with,heating,lamps,to,add,to,setting.,"
good",drinks,(got
8469,16SBP4NJhr7PTOW-WnRL5A,2010-12-15,vsXj6dELMZYb3Z_0kMN-Xw,1,review,ASDRgz4AAaJY9IvTrIJNsg,0,2,1,First,off,the,woman,who,answers,the,phone,is,not,impressive,at,all.,,,I,called,to,consign,my
8470,Wg_mT_9_tLbsLfzTtnOBqA,2012-07-25,mZWmmsB49IAIi0i6Kf9B6g,3,review,SEDFpR4oMPKqXMjbJiMGog,1,1,0,Inexpensive,for,the,early,bird,special.,,$5.55,for,the,combination,plates,that,include,egg,"roll,","soup,","rice,",and,your
8471,TTjdeeMfTw9s9vg4T1a3pw,2011-01-26,8YMNavgYg6aTEzkmtvxdkg,5,review,V6rhoTCw7S6H8eHwv2M6Vg,0,2,0,I,love,Gabriel.,He,does,an,amazing,job,every,single,time,I'm,there.,I,generally,get,two,peekaboo,highlights,put
8472,r3r_bAfa6pZKIhQB82FizQ,2009-05-30,xp6Pfn9xSeM-NiDfAhI1pg,2,review,HaDEZSNSTNFmq6laVB6ZMQ,6,12,3,Trust,me...,no,one,wants,this,place,to,do,well,more,than,me.,"However,",after,4,visits,I,have,to
8473,YeDYa6tYL16CyqYvUVOtLw,2011-01-29,9OwfnHMWuznxk9pckE6cDQ,2,review,P_LzcrlVXFdgBq_24UnlUw,0,2,0,Ok...,,I'm,a,Die,Hard,Jimmy,Buffett,Fan,-,a,Parrot,Head,through,and,"through!

But...",,This,place,sucked.
8474,6TuM3UyFP9O9uzTP0dVZMw,2012-06-20,rzoYyjTXT5ga6RsgzhLa9w,5,review,Q78i-PR6G2Nve0lfJ3YnGg,1,2,0,If,you,want,a,good,meal,that,will,fill,ya,"up,",for,a,fair,price...Wally's,is,a,great,"choice!

The",menu
8475,lktu5JPDlQUG-7cV7gOzDQ,2009-10-28,OA_eRg3yvFdCv2UQV2MHoA,5,review,emNXAAschSlcvqmDZFj5TA,15,15,20,Drinking,coffee,from,Cartel,makes,me,want,to,get,my,own,San,Franciscan,SF-25B,Coffee,"Roaster,",in,much,the,same
8476,le1IsRLrTq2Xo78RyFpsnw,2011-06-19,7xEKnQPNDz7-EwMTXsqjZg,3,review,pNNo7mVPI8j3HFCw9tuzPA,0,0,0,Super,fast,service,of,OK-tasting,subs.,I've,definitely,had,"better,",so,the,signs,hanging,all,over,the,place,that,claim
8477,3DMvGD8ZmlMQmhwV66hdSA,2011-03-25,UqQajW_qq-42RUm376XdXA,3,review,q_depZqSFOtI0kT3F6Ihbw,0,0,0,Good,Chinese,"food,",great,value,--,especially,for,lunch.,,China,Village,is,one,of,my,regular,haunts,for,Chinese
8478,t4aP7ksa716XY6S4EsWFqw,2011-04-30,L9vNexAqXeDn9VKBQ_2-NQ,5,review,gJEJg1fPVDPnkdcVFbVlBQ,0,0,0,At,length:,A,trip,to,Kauai,for,our,friends',wedding,several,years,back,led,us,to,Puka,Dog,and,the
8479,pAHUC05ceak48e745i6G4g,2012-02-28,r8r4aZHyTtPk5Ntad7FDaA,5,review,qw-XefCQKAyQkbAxbmD6aQ,0,2,0,The,service,here,was,"wonderful,",really,friendly,and,personable.,And,the,food,was,OUTSTANDING!,That,Brulee,burger,was,"perfection,",paired
8480,KBG28p3lGX17hOPoHhq5PQ,2012-12-01,Rluzf-g97XfB_xdTeN63cw,5,review,-Gylxh4yUIsUbOeXyrqeHQ,0,0,0,Best,sushi,in,town.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
8481,FURgKkRFtMK5yKbjYZVVwA,2012-06-16,ov3wOSA40p8l7jlS_sZqJg,4,review,2hXL2ExBsgjJNpm6BJy0lg,1,0,0,I,have,visited,Windsor,twice,now,and,I,would,describe,it,as,"fun,","trendy,",and,a,little,hipster.,The,drinks
8482,rOHs19lhPWXiuPMHzNbJZg,2012-06-06,Tp5BCuA3xyONjY0VMho7YA,4,review,U5JyHRVayfHRHipogAq84A,0,1,0,Oh,"lawd!!!

So,",I'm,a,relative,nevercomer,to,this,cuisine.,Like,most,"people,",I,hear,'Szechuan',and,I,think,'just,spicy
8483,yRga-WpyfZRz8Es4OpyMhA,2012-10-09,LvD6deYIQ_Nl8kzSMIKAAw,1,review,t_jYLnGYRO0zxqScljX8Rg,0,1,0,I,have,only,been,going,to,LA,Fitness,for,about,6,months.,I,live,in,Scottsdale,and,work,in,"Phoenix,"
8484,plPRO44rGZHQWyOzgH-5ig,2012-02-07,kFBwGlC1CM6jtX2V_-Wxmg,2,review,bqOdnzSn0Dj7-a_SlLc8HQ,0,0,0,Unfortunately,this,UPS,location,is,less,than,friendly,or,helpful.,,Try,the,location,near,Fry's,in,Fountain,Hills.,
8485,zOCdVUKUN3b-obT67Qjyww,2012-07-28,vFQuay8eMRYhcrLCmTq8_A,3,review,Qbjjv9H_JQ-9IgjvXaRLPQ,0,5,0,I,will,start,with,our,experience,from,the,time,we,walked,in.,The,customers,sitting,in,the,restaurant,stared,and
8486,Zpl8mUrhJJizHHOhbP4bxQ,2011-05-18,CCLNquEEZBypPb5lPZUD6A,3,review,Y8qbeE1E6chGtorUpQGZ3Q,0,0,1,tip:,if,ordering,in,the,drive,thru,-,either,there,is,no,speaker,system,or,it's,out,of,order,-
8487,l6EcX0blOzMqHWSdTHXLLg,2012-10-07,tLgLjWNiMctzj0ezxKEE_Q,1,review,tCobUVoJSBdFrb3041vklg,0,0,0,Ok,I'm,very,surprised,by,the,reviews,on,here.,I'm,not,one,to,want,to,write,negative,,reviews,but
8488,YI96mMSf2GxXq7aFHLHx3g,2007-03-05,8ZxOXO0p5xT378RnAmV6nw,4,review,zLIV35n1gZ4fg6cGSRqNIA,1,1,0,Really,great,happy,hour.,The,wines,by,the,glass,are,$5,and,are,a,much,better,value,than,the,tapas
8489,8v1MWkAeU3nEuqGd27jZeQ,2009-11-09,fZXhCxuyzY8mUpgkeg96Aw,4,review,oG7z4APa-gjggR5Sv1ivCw,0,0,0,The,other,"day,",had,a,lunch,from,there.,"

No,",didn't,eat,at,the,"restraint,",but,we,picked,up,a,very
8490,9cmq0_NV08ejfNsSgr2c-Q,2012-03-18,R0Q7dMneHy0g50N_QtIkXw,4,review,oijTMVRAYB6DrSkhLlaHjA,0,0,0,I've,been,coming,to,this,place,semi-regularly,since,they,"opened,",and,I,love,the,drinks,and,service.,,You,always
8491,sbsFamEj5wDxNAjUKrMcSw,2012-02-29,YV3ia99QsZceEIOm3ezEYQ,2,review,d52dRQsUK2daiOtdlw-wLw,0,1,2,Food,was,marginal....Sunday,brunch.,,Prices,were,stupid.,,And,I,felt,like,I,,was,in,a,New,Orleans'
8492,YQvg0JCGRFUkb6reMMf3Iw,2011-08-11,Un80qMN0QR8dNopmZEUgog,5,review,I-sHax6SY-Pqc7xfbHnUyw,0,0,0,Be,sure,to,see,"Taylor,",her,service,is,"great,",the,food,is,"awesome,",had,roast,beef,sandwich,...and,a,plank
8493,nvaAUTTl7oqiJDhuimNG6A,2011-02-17,OJuPyrI8oji5YxlszG7nLA,5,review,PnEAXZ7WyJMYBr9IIulh5Q,2,3,0,I,am,a,huge,"""foodie"",",from,a,long,line,of,"""foodies"".",I,grew,up,living,in,hotels,and,on,room
8494,rZbHg4ACfN3iShdsT47WKQ,2012-08-20,3YMd477-JkPvQ_95D7d3lw,4,review,CEEIQq93JO8aSRx25wir9g,0,0,0,We,were,craving,some,"BBQ,",and,hadn't,been,here,in,a,"while,",so,we,decided,to,head,over.,,It
8495,53YGfwmbW73JhFiemNeyzQ,2010-12-30,7jNcO2ybXz2rZkHbQMKqmw,3,review,kNoJOBs6yFuEE-HFkSLcww,0,0,0,It's,an,upscale,casual,restaurant,with,nice,decor-,4,"star,",a,quick,meal,before,or,after,shopping.,A,quick,meal
8496,-UnYs8XvV1M983xZoREdng,2012-10-03,n4ewVmhgYpgb1WjDxPP0_w,2,review,VxUqqs1r9fwaI_ga2-aulg,0,2,0,A,group,of,four,of,us,went,last,night,for,the,first,time.,I,had,purchased,a,"Groupon,",and,was
8497,pwpl-rxwNRQdgqFz_-qMPg,2009-07-03,s4NJKuyGmkRDs12W4vu5JQ,5,review,UTt78HkUgvATBJxhXIPZJw,1,1,1,It,is,sometimes,difficult,to,start,out,busy,and,maintain,great,standards,from,the,beginning.,,The,Parlor,seems,to
8498,-sC66z4SO3tR7nFCjfQwuQ,2011-11-21,1v4JIRAAGKa1bGFrbswn8g,5,review,_UhFmYeZOzi2GTFkSUuo8A,0,0,0,We,were,staying,at,the,Claredon,and,the,desk,clerk,(who,is,also,from,Yuma),told,us,that,their,restaurant
8499,_CG5zJAoNN6gszjhSyUcww,2010-03-21,BC0G2sewKVi0ZYWly6O82g,5,review,XYXA68TWwyHle2Y43zkD1g,1,2,1,Everytime,I,think,of,Chodang,my,mouth,waters.,I,love,the,spicy,tofu,soup,they,serve,here,along,with,their
8500,zsWJEyP8YyJkux0muGtiVw,2012-03-13,PXiin-FrcnQ3MhAQRHsTZQ,4,review,gDl4dMYPpuuIaNAW_Bh3qQ,0,0,0,We,had,a,restaurant.com,coupon.,,They,also,have,happy,hour,specials,on,appetizers.,,You,cannot,combine,specials,with
8501,zhS1u1XtJV69nosLL6H7hg,2012-01-23,kf6FDes-WsH94rEIrSmgAQ,5,review,M3a0CsA85GvH8W5wwIptPg,0,0,0,I,love,this,place!,I've,been,here,twice,now,and,walked,out,with,great,finds,both,times.,They,have,a
8502,9OPheVf5o8sRcRHxJDl4-A,2008-11-22,UrANiXCSUMVLQ9CVzPdyYg,5,review,sCRy3cQgHEJQiCQJrvKkRg,0,0,0,After,weeks,of,"anticipation,",Side,Bar,has,finally,opened.,,As,you,ascend,the,staircase,to,the,second,"level,",the
8503,NuFs1Sh5wUa7ZLISMtCMRA,2012-01-01,Pz6Eh5npDhSTeuX4uZqtQQ,5,review,6NOgM7NLos60OkWOmi6G-A,1,3,0,Went,to,Cracker,Barrel,twice,while,vacationing,at,our,home,in,Litchfield,Park.,,All,the,food,we,ordered,were
8504,eGj1NnvbIUVWgDYQWEOwQg,2012-06-03,breTkAJpsdmO2YXCantl6A,4,review,7o7MF9B9lxcWupE8jiLOaQ,0,0,0,One,of,my,favorite,parks,that,I've,been,to!,There,are,two,"areas,",small,and,big.,I,have,a,small
8505,3wLLf8wRqD1ZQowi9aZSoA,2012-08-31,D-Usa-jdowXyQFp0hkk2_g,5,review,Esi0LF6paDqj7W0LcDX4AA,1,1,0,Grassroots,is,right,around,the,corner,and,we,drive,by,it,every,week,on,our,usual,Friday-Dinner-Out.,,I,always
8506,_Ne4sL68IW6lEXYvrnkt-w,2012-09-22,ftDiNM976ePkYb7ue5iBIw,5,review,MMTH5K-4i6-zcuasXA-gOQ,0,1,0,This,is,my,love,"note:

Yours",beers,are,so,"delicious,",your,food,is,absolutely,scrumptious.,,I,wish,I,could,spend
8507,hnRqJND9awRC80aRwfQ1hg,2011-12-17,3ngnrNOkeUMT_QIsl5EjeQ,1,review,QGQVXiICewN5PQsd83-d7Q,0,0,0,This,location,is,now,closed.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
8508,_A4zWsLoLbjozEJYHLDx0Q,2012-10-14,zg0EScWTwmfrmsy2dWy1VQ,5,review,CifiiSoeEAX9KOKK-QHuhg,0,0,0,I,stayed,at,the,Motel,right,across,the,street,from,this,restaurant,when,I,stayed,in,Gila,Bend.,I,had
8509,BPi1Q5wX0_o5VlO_XRyYuQ,2012-07-26,mA1km9oCjlzujylkarUfGw,5,review,5RA1yMlY9ZpK3DXsW3nEMw,0,1,0,Chef,Bianco,does,it,again!,The,homemade,pasta,is,unreal.,You,can,actually,taste,the,freshness,of,all,of,the
8510,xEg0-xrQywU5K-WQO7cy0w,2010-07-12,S1k-x_TQQ44qu9RNoDCtoA,4,review,2XCsVpAMsGUykrM-BBFEXA,1,3,0,Indian,food,is,often,minimized,by,attempts,to,make,it,less,exact,and,somehow,more,palatable,by,other,cultures.,
